word,frequency
manases,24
manatrato,1
manaug,3
manawag,1
manayaw,1
mandadaog,1
manedyer,2
mangabanhaw,1
mangabayo,1
mangabit,1
mangabuak,1
mangabuang,1
mangabuhi,1
mangabut,1
mangadaan,1
mangadaut,1
mangadlawon,1
mangadto,9
mangahadlok,1
mangahanaw,1
mangahulog,1
mangako,1
mangalagiw,1
mangalaglag,1
mangalarot,4
mangaligo,2
mangalingkod,1
mangaliya,1
mangamatay,37
mangaminyo,1
mangamuyo,1
manganak,13
manganakay,1
mangandam,1
mangandoy,1
mangangagaw,1
mangangayam,2
manganha,1
mangaon,14
mangapakyas,1
mangape,1
mangapply,1
mangapukan,6
mangapuno,1
mangasawa,5
mangasayup,1
mangatagak,1
mangatawo,1
mangatayog,1
mangatol,1
mangatubang,1
mangatumba,1
mangawagtang,1
mangawala,1
mangawat,5
mangayam,1
mangayo,14
mangayog,4
mangdaot,1
manggang,2
manggialamon,33
manggialamong,1
manggiulawon,2
manggugubot,1
manggula,8
manghawa,1
manghibalo,8
manghihilot,1
manghilabot,1
manghimitiis,1
manghinaut,1
manghipangdol,1
manghipos,1
manghiram,1
manghod,1
manghori,2
manghud,10
manghugas,1
manghulam,4
manghunaw,2
mangihing,1
mangila,1
mangilad,6
manginabuhi,1
manginahanglan,1
mangingisda,5
manginlabot,2
manginom,2
manginsama,1
mangisda,3
mangita,9
mangitag,1
mangitngit,3
mangiub,1
mangkadagko,2
mangkakusog,2
mangkanindot,1
mangkanipis,1
mangkok,1
mangku,1
manglugsong,1
mangolekta,1
mangtas,2
manguerra,1
manguha,2
manguli,1
mangumusta,1
mangunguha,1
mangurog,1
mangutana,17
mangutlo,1
manhid,1
manibela,2
manigarilyo,8
manigulang,2
maniguro,1
manihapon,13
manika,6
maniklo,1
maniko,15
manilhig,1
manimalos,2
manimalus,1
manindog,3
maningkamot,2
maninguha,1
maniniid,1
maniningil,1
manipis,2
maniting,1
maniwang,3
manlakaw,2
manlalaban,1
manlangoy,1
manluluwas,2
mannul,2
manobos,2
manobra,1
manok,22
manolonda,24
manolunda,8
manong,2
mansanas,37
mansanitas,1
mansyon,1
mantalaan,5
mantekilya,2
mantika,3
mantikilya,5
mantinir,1
manuborno,2
manudlo,2
manukan,1
manulod,1
manulonda,1
manulot,1
manulti,3
manumbaling,1
manumpa,5
manungas,1
manunggal,1
manunukob,3
manunulat,4
manununod,1
manunuwat,1
manutbras,1
manwal,1
manyeka,1
maong,86
maot,4
maoy,117
maoyung,2
mapaagi,1
mapaandar,1
mapadayag,1
mapadayon,2
mapagawas,1
mapagic,2
mapahawa,1
mapahigawas,1
mapahimuslan,1
mapahimuslanon,1
mapahitason,3
mapailubon,1
mapait,7
mapakaon,1
mapakinabangan,1
mapakisayuron,1
mapakita,1
mapakyas,6
mapalapad,2
mapalit,10
mapalong,1
mapamatudan,1
mapaminaw,1
mapaminusan,1
mapanagiya,3
mapanalanginan,1
mapanalipdan,3
mapanganuron,2
mapangayuan,1
mapangita,1
mapasabut,1
mapasalamaton,1
mapasangat,1
mapasaylo,1
mapasipalahon,2
mapataas,1
mapatay,13
mapatunhay,1
mapatuyang,1
mapatuyangon,1
mapausbaw,1
mapildi,3
mapildig,1
mapili,1
mapinaubsanon,1
mapintas,10
mapiskay,1
mapiut,2
maprotektahan,2
mapugatan,1
mapugngan,12
mapugngi,1
mapugos,1
mapukan,4
mapula,5
mapulapula,5
mapuno,3
mapuo,3
mapuslan,2
maputi,8
mapuyan,3
mapuypoy,1
maragondon,1
maraon,1
maratol,1
mardocheo,1
mareng,1
maresa,1
marichu,2
mariit,1
marikultura,1
marinero,1
maritess,1
marivic,1
mariwana,2
mariz,2
marsiyano,1
martilyo,4
martilyong,1
martir,2
marukos,1
marupok,1
maryte,1
masabtan,21
masabti,1
masabut,4
masacerdote,1
masadan,2
masahan,4
masahe,1
masahi,1
masaker,1
masakigan,1
masakit,4
masakitan,1
masakiton,7
masakop,1
masakpan,2
masakyan,1
masaligan,9
masaligon,1
masalin,1
masamadan,1
masanag,2
masayang,1
masayod,8
masayon,1
masayop,4
masayran,4
masayud,12
masayup,2
mascap,1
masentro,1
masidlakan,1
masigka,1
masigo,2
masigpit,1
masiguro,4
masikreto,1
masilag,2
masimbahon,2
masinabuton,2
masingkamuton,7
masinugtanon,2
masinugtanong,1
masiradi,1
masirado,1
maskara,9
maskig,5
masmaayo,2
masolusyonan,1
masputi,1
massawensis,1
masubanon,3
masubay,1
masubsob,1
masugatan,1
masugod,1
masukihon,2
masuko,10
masulaw,1
masulbad,4
masulob,1
masulobon,4
masulobong,2
masulti,10
masulubon,3
masulubong,3
masulud,1
masulundon,1
masungit,1
masunog,1
masupilon,1
masusama,1
masustansiyang,1
masustansya,1
masuta,1
masyado,3
matabang,2
matabangan,5
matabunan,1
matadero,2
matadiro,2
matag,39
matagadlaw,5
matagamtam,1
matagbaw,2
matagbuntag,1
mataginom,1
matagkaliman,2
matagkaon,1
matagna,2
matagnaan,3
matago,2
matagpito,2
matagtolo,1
matagumpay,1
matagusa,2
mataha,2
matahom,4
matahum,11
matalinghagang,1
matambag,1
matambalan,2
matambok,5
matamga,1
matamis,2
matana,1
matang,25
matanga,3
matangan,1
matanggal,1
matanggog,1
matapos,5
mataptan,1
matarong,2
matarung,38
matawag,1
matawo,1
matayog,1
materyal,9
mathanias,1
mathenai,2
mathusalam,4
matibawas,1
matigum,1
matiguwang,1
matilos,1
matiman,1
matimanan,1
matinabangon,1
matinamdanon,2
matinaw,1
matingala,1
matingub,1
matino,1
matinudanon,2
matinudanong,1
matinumanon,1
matinunglo,6
matinuod,3
matinuoron,2
matira,1
matngonan,2
matoco,1
matod,20
matog,4
matrusted,1
mattago,1
matthai,1
matubag,3
matud,4
matudlo,1
matug,1
matugpahan,1
matukib,1
matukob,1
matulid,2
matulog,26
matuman,10
matumba,1
matumog,1
matunan,1
matunaw,2
matunod,1
matuod,10
matuohan,2
matutukan,1
matutunaw,1
maubos,2
mauhaw,1
maulahi,8
maulaw,2
maulawon,4
maulay,1
mauli,1
maulian,1
maunongon,1
mausa,2
mausab,1
mausisaon,1
mauswagon,4
mautro,1
mauyab,4
mawad,1
mawadag,1
mawadan,4
mawakli,1
mawala,15
mawalaan,1
mawalan,1
may,273
mayabong,1
mayangkawayan,1
maynila,8
mayones,1
maypag,1
mayubiton,1
mayuko,3
mebunnai,1
mecheratnon,1
mediahanon,2
medikal,1
medisina,3
medisinal,1
meditasyon,1
mediumsized,1
medyas,3
mehetabeel,1
mehiko,1
mekaniko,2
mekanismo,1
meksikano,1
meksikanong,1
melicha,1
melquisedec,1
memorya,2
menardo,2
mendigo,2
mennad,1
mensahe,4
menteryo,1
mephaath,1
meraioth,1
meranau,1
meranaw,1
meremoth,1
meriba,1
merkado,11
merkuryo,1
merotenhon,1
meryenda,1
mesobiahanon,1
mestiso,2
mesullam,4
metabolismo,1
metalikong,1
metapisikang,1
meteorolohiya,1
meykap,1
meyor,1
mfga,1
mga,6904
mgaa,1
mgha,1
mhel,6
mhga,1
miabli,1
miabot,18
miabut,36
miadto,65
miagas,2
miagi,14
miaging,26
mialagad,3
mialsa,1
miangas,2
miangka,2
mianha,3
mianhi,18
miapas,1
miapil,1
miari,2
miatubang,1
miawit,2
mibago,1
mibakyaw,1
mibalhin,3
mibalik,20
mibangon,20
mibanlas,1
mibarog,2
mibarug,1
mibayad,1
mibisita,3
mibiya,4
mibiyahe,2
mibudlat,2
mibuhat,2
mibuka,4
mibulag,5
mibunal,1
mibutang,1
mibzar,1
microplastics,1
midagan,6
midagsang,2
midako,3
midaku,4
midala,2
midalagan,6
midali,6
midanag,1
midangat,31
midangop,3
midangup,1
midapig,1
midaug,1
midawat,2
midiam,1
midilaab,1
midin,1
midiyas,2
miduaw,2
midukdok,1
miduko,7
midulhog,1
midungab,1
midunggab,1
midunggo,1
midungo,1
miduol,10
miduslak,1
migahi,4
migakus,1
migaloo,1
migamay,2
migamit,9
migamut,2
migawas,1
migdalgad,1
migdugay,1
migikan,7
migilok,2
migowa,1
migrante,2
migula,36
mihalad,2
mihalin,4
mihalog,1
mihalok,3
mihampak,1
mihapa,7
mihari,2
mihasmag,2
mihatag,12
mihawa,1
mihigda,6
mihilak,12
mihilum,1
mihubad,1
mihukom,3
mihulat,2
mihulga,1
mihulog,2
mihunghong,2
mihunong,13
miigo,1
miila,2
miingon,633
miinom,3
miinum,4
mijamin,1
mikabat,3
mikalagiw,9
mikalot,1
mikanaog,1
mikanaug,1
mikaon,20
mikatawa,4
mikatkat,1
mikatulog,1
mikawas,1
mikaylap,3
mikidhat,1
mikindat,1
mikropono,1
mikuha,28
mikumot,2
mikumpisal,1
mikunhod,3
mikunsad,3
mikurog,2
mikusog,1
mikuyog,3
milaban,1
milabang,1
milabaw,2
milabay,19
milabi,2
milagab,2
milagatak,2
milaglag,1
milagrosa,1
milakaw,11
milamoy,2
milangoy,1
milantaw,1
milatas,2
milayas,1
milca,1
milflores,6
milibotlibot,2
milibut,1
milikus,1
milimetro,1
milimod,1
milingi,1
milingkod,5
miliraw,1
militante,1
militok,1
militz,1
millanes,1
millena,1
milokoton,1
milplores,1
milugsong,9
miluhod,1
milukop,1
milungtad,1
milunop,3
milupad,1
milurang,1
milusot,2
milya,2
milyanoryo,1
milyon,15
milyonaryo,2
milyong,1
mimartsa,1
mimata,1
minaayo,1
minaayohi,2
minagahat,1
minagsoon,1
minahal,1
minananap,1
minasa,3
minatay,36
mindanensis,3
mingabut,3
mingadto,6
mingagi,2
mingalsa,1
minganhi,2
mingaw,2
mingaway,1
mingawon,3
mingbagulbol,2
mingbalik,3
mingbangon,1
mingdali,1
mingdangat,3
mingdasmag,2
mingdayeg,1
mingduko,1
mingdunggab,1
mingduol,6
minggikan,1
minggubat,1
minggula,3
minghatag,1
minghilak,2
minghubas,2
minghugyaw,1
mingingon,20
mingipon,1
mingisi,1
mingkalagiw,1
mingkanaug,1
mingkaon,1
mingkuha,1
mingkupot,1
mingkuyog,1
minglabay,1
minglakaw,4
minglantaw,1
minglaum,1
minglibut,1
mingpabilin,1
mingpadala,1
mingpahaluna,23
mingpahamutang,1
mingpahawa,1
mingpahulay,1
mingpakita,1
mingpana,1
mingpanaw,75
mingpatay,5
mingpuyo,3
mingsabutsabut,1
mingsalanap,1
mingsubad,2
mingsugod,1
mingsulod,2
mingsulti,3
mingsunod,2
mingtabang,1
mingtalikod,3
mingtanaw,1
mingtigum,1
mingtindog,4
mingtipon,1
mingtuaw,2
mingtubag,21
mingtugbong,1
mingtuman,1
mingtungas,4
mingtungha,1
minguban,1
miniamin,1
minnith,1
minoriya,1
minorya,1
minubo,1
minugna,1
minunot,1
minyo,7
miog,1
mipabilin,5
mipabuhi,2
mipadayon,6
mipadulong,1
mipahaluna,1
mipahawa,18
mipahayag,2
mipahilit,1
mipahinumdom,2
mipahiyom,1
mipahulay,4
mipakabana,1
mipakanaug,1
mipakiluoy,1
mipakita,5
mipalayo,1
mipalit,4
mipanaw,20
mipasiugdang,2
mipasulod,1
mipatay,7
mipatindog,3
mipatlaag,1
mipatugbaw,1
mipauli,11
mipuli,1
mipundo,1
mipuyo,15
miresulta,3
miroy,1
misaad,3
misael,2
misaka,7
misakay,1
misakit,1
misalibay,1
misalig,2
misalop,1
misamad,1
misamot,3
misanay,1
misandig,1
misangpit,1
misangpot,1
misencounter,1
misibat,1
misibug,1
misidlak,1
misilaub,10
misimang,1
misimba,2
misinggit,11
miskag,3
miskan,1
miski,3
miskwela,2
mismana,1
mismong,2
misteryo,1
misturya,1
misubang,1
misubay,1
misugat,5
misugilon,4
misugo,5
misugod,4
misugot,3
misuka,1
misulat,7
misulay,4
misulod,23
misulti,119
misumpo,1
misunod,10
misupil,1
misurender,3
misuroy,1
misuway,1
misyonero,2
mitabang,5
mitabok,2
mitabon,2
mitakas,1
mitaligsik,2
mitalikod,4
mitambong,1
mitanaw,12
mitapot,1
mitawag,10
mitayog,1
mithca,3
mithi,1
mitiga,1
mitigbas,1
mitigulang,2
mitigum,1
mitimaan,1
mitindog,24
miting,12
mitipas,3
mitipig,1
mitipon,2
mitolohiya,1
mitoo,3
mitou,1
mituaw,4
mitubag,142
mitubo,5
mitugan,1
mitugot,2
mitugpa,2
mitugyan,2
mitukod,1
mitulo,1
mituman,1
mitungas,22
mitungha,9
mituo,6
mitutok,2
mituyok,1
miuban,5
miuga,1
miulan,3
miulbo,1
miuli,3
miuna,2
miundang,1
miusab,3
miuswag,1
miuyon,5
miwitwit,2
miy,2
miyabo,1
miyahat,2
miyembro,14
miyerkoles,1
miyerkules,10
miyukbo,1
mizpa,3
mizraim,1
mkaabot,1
mlalipukon,1
mnan,1
mndaragit,1
moabhanon,2
moabihanon,2
moabot,30
moabri,2
moabut,32
moadias,1
moadto,118
moadtog,1
moagi,14
moagig,1
moalagad,1
moandar,1
moanha,4
moanhi,13
moapil,3
moari,3
moasinso,2
moatend,1
moatiman,3
moato,1
moatubang,19
moayo,1
mobagsak,1
mobakasyon,1
mobakod,3
mobalhin,1
mobalik,28
mobangon,3
mobarog,2
mobarug,4
mobasa,1
mobati,2
mobato,2
mobayad,1
mobisita,3
mobiya,13
mobiyahe,6
mobuhat,1
mobulag,2
mobunot,1
mobuot,1
mobyahe,1
modagan,45
modagang,2
modaghan,2
modala,4
modalagan,1
modangat,6
modaog,4
modapig,1
modaro,1
modato,1
modaug,3
modawat,6
modayon,1
modernong,2
modesisyon,2
modili,1
modrayb,1
moduaw,5
modugo,1
modungag,1
moduol,6
modyul,2
mogabun,2
mogahi,2
mogahum,1
mogaling,2
mogama,2
mogamit,7
mogana,3
moganti,1
mogasto,1
mogawas,17
mogikan,2
mograbe,1
mograbeh,1
mogula,7
mohangyo,3
mohatag,7
mohaum,1
mohawa,10
mohawod,1
mohayag,1
mohigda,5
mohigugma,1
mohilak,7
mohimatayon,1
mohimo,3
mohimog,2
mohubag,1
mohulam,2
mohulat,2
mohunong,8
moikyas,1
moila,3
moinat,2
moingon,9
moiningles,2
moinom,8
moinum,1
moistorya,3
moistroya,1
mokabat,1
mokabot,1
mokalagiw,4
mokaliman,1
mokamang,5
mokanta,12
mokaon,86
mokatawa,3
mokatay,1
mokubos,1
mokuha,3
mokulo,1
mokunsad,1
mokuyog,1
molaag,1
molabang,1
molabaw,2
molabay,4
molada,1
moladah,1
moladang,2
moladuk,2
molagas,1
molagbas,1
molahutay,1
molakaw,26
molambo,1
molampos,2
molangay,1
molangoy,7
molantaw,2
molarga,2
molayag,1
molechet,1
molihok,8
moliko,1
molingi,1
molingin,1
molingkod,6
molinis,2
molugsong,6
molukat,3
molukop,1
molukso,1
molungtad,1
molupad,7
molupyo,2
moluto,2
monching,1
monggo,2
monggoloydo,1
monggos,1
mongisi,1
mongitngit,2
mongulob,1
monunot,2
mooabot,1
mopaagi,1
mopabilin,3
mopabor,3
mopadayon,1
mopagawas,1
mopahambog,2
mopahamtang,1
mopahawa,4
mopahid,1
mopahimo,1
mopahulay,4
mopailalom,1
mopakabana,17
mopakanaug,1
mopalayo,1
mopalit,11
mopaminaw,12
mopasalamat,4
mopasalig,17
mopasan,10
mopasar,1
mopasaylo,1
mopasinaw,1
mopasko,2
mopataas,1
mopatay,9
mopatimaw,1
mopatunog,1
mopatuo,3
mopatuybo,1
mopauli,11
mopili,3
mopuli,2
mopungko,1
mopusta,1
mopuyo,9
moradong,1
morcon,3
moresulta,1
moretiro,1
morpolohiya,1
mosabot,4
mosaka,2
mosakay,5
mosalig,7
mosalikway,1
mosalop,4
mosangko,1
mosangpit,2
mosangpot,3
mosangput,2
mosayaw,4
mosera,2
moseroth,3
mosidlak,1
mosilaub,2
mosimang,1
mosimba,1
mosipyat,1
mosiyagit,2
moske,2
moskwela,1
mossulod,1
mostorya,1
mosubang,1
mosudong,1
mosugot,1
mosuki,1
mosulat,2
mosulay,1
mosulod,28
mosulong,1
mosulti,9
mosunod,24
mosupil,1
mosupsop,1
mosurender,2
mosuroy,3
motaas,1
motaba,2
motabang,4
motabok,9
motalikod,4
motambok,1
motambong,1
motanaw,10
motapot,1
motarbaho,1
motarong,1
motawag,10
motibasyon,1
motibo,2
motidlum,1
motikuko,1
motindog,38
motingog,5
motipas,4
motipon,6
motoo,8
motorista,1
motorsiklo,12
motrabaho,2
motubag,10
motugan,1
motugot,5
motugtog,1
motuig,1
motulo,4
motuman,1
motungas,4
motungha,4
motuo,33
moturok,3
mouban,12
moubus,2
moulan,12
mouma,1
moundang,4
mousedeer,1
mouyon,4
mrbark,1
muabot,16
muabotay,2
muabutay,1
muadaog,2
muadto,29
muadtog,2
muandar,4
muapil,2
muarg,1
muari,2
muba,1
mubaba,1
mubalak,1
mubalik,11
mubaril,1
mubasa,1
mubidlisi,1
mubisita,1
mubiyahe,1
mubo,10
mubu,5
mubuhat,4
mubuon,1
muchupa,1
mudagan,3
mudangan,1
mudaog,2
mudato,1
mudungag,1
muepekto,1
mugaan,1
mugabii,1
mugamit,3
mugana,1
mugawas,10
mugbo,1
muginhawa,1
mugna,4
mugnamugna,1
mugot,1
muguho,1
mugunit,1
muhagok,1
muhatag,4
muhawa,13
muhigda,1
muhilak,4
muhilom,1
muhimo,2
muhimog,1
muhunong,6
muihap,1
muingon,1
muinit,1
muinom,5
muistorya,6
mukanta,5
mukaon,23
mukatawa,2
mukatay,1
mukuha,5
mukumpra,1
mulakaw,5
mulakw,1
mulambo,1
mulangoy,11
mulangyaw,1
mulihok,5
mulingi,1
mulingkod,7
mulinya,1
multidimensiyonal,1
multo,1
mulupad,4
muluto,1
mungisi,1
munisipalidad,2
munisipyo,10
muoban,3
muolan,2
muoli,3
muondang,3
muoo,1
mupahiyom,1
mupahulay,2
mupakabana,1
mupalit,5
mupara,1
mupasar,1
mupili,2
mupirma,1
mupuli,1
mupundo,1
mupuyo,5
murag,107
murcielagos,1
musabot,1
musalig,2
musalmot,1
musalom,1
musamot,1
musayaw,1
museyo,3
musikero,3
musikolohista,1
muskwela,1
musogot,1
mussika,1
mustasa,1
mustorya,3
musulat,2
musulay,1
musulod,2
musulti,1
musunod,2
musunoray,1
musupak,1
musweldo,1
mutaas,1
mutabang,8
mutabok,1
mutambong,1
mutan,1
mutanbong,1
mutanomay,1
mutasyon,3
mutawag,2
mutingog,1
mutoo,1
mutou,2
mutrabaho,1
mutubag,1
mutubo,2
mutugot,1
mutunaw,1
mutungha,1
muuban,3
muulan,5
muuli,5
muundang,2
muwebles,4
myembro,8
myerkoles,2
n,7
na,1883
naablihan,1
naabot,7
naabtan,5
naabuhan,1
naaburido,2
naabut,1
naachieve,2
naadik,1
naadmit,1
naadto,2
naadtoan,1
naagaw,3
naako,1
naaksidente,1
naaligutgut,1
naamam,2
naamang,2
naamathitanhon,2
naanaay,1
naanad,4
naandam,1
naandan,4
naang,1
naangayi,1
naangol,1
naapektuhan,1
naapil,6
naaprobahan,1
naapsan,1
naaresto,4
naasayod,1
naason,3
naatrak,1
naay,228
naayo,5
naayunan,1
nabaggaan,1
nabago,2
nabagsak,1
nabahin,6
nabaho,1
nabairan,1
nabakasyon,1
nabakunahan,3
nabalaan,1
nabalaka,6
nabalan,7
nabaligya,1
nabalita,3
nabalitaan,2
nabangga,1
nabanhaw,3
nabanlas,1
nabantayan,2
nabantog,2
nabaril,1
nabasa,13
nabasahan,1
nabaskog,2
nabati,16
nabatian,1
nabautismohan,2
nabawi,1
nabay,1
nabayat,1
nabayran,1
nabihag,3
nabiktima,2
nabilin,10
nabiling,1
nabiyaan,2
naboang,2
nabuak,6
nabuang,10
nabuangan,1
nabucodonosor,1
nabughat,1
nabugkos,1
nabugnawan,2
nabugtoan,1
nabuhat,22
nabuhi,9
nabulabog,1
nabulol,1
nabungat,1
nabuntis,1
nabusog,5
nabuta,1
nabutang,1
nabutyag,1
nabwisit,1
nachor,3
nacino,1
nacorner,1
nacremate,1
nadagma,2
nadakip,1
nadakpan,4
nadaku,1
nadakup,5
nadala,3
nadamay,1
nadamgohan,1
nadani,2
nadanyos,1
nadaog,1
nadaot,6
nadasig,1
nadasmagan,2
nadasuk,1
nadato,2
nadawat,9
nadayon,1
nadesisyonan,1
nadihogan,1
nadihugan,1
nadiskobrehan,2
nadiskubre,3
nadiskubrehan,2
nadisturbo,1
nadokumentado,3
nadugang,1
nadugangan,1
nadugay,1
nadula,1
nadungagan,1
nadunggan,18
nadungog,18
nadunot,1
naflat,1
nagaabot,1
nagaabre,1
nagaadto,6
nagaagay,5
nagaagos,1
nagaalagad,1
nagaaligo,1
nagaampo,1
nagaanak,1
nagaanam,1
nagaanamanam,1
nagaandar,1
nagaantus,2
nagaatubang,1
nagabagulbol,1
nagabakasyon,1
nagabalaan,1
nagabaligya,4
nagabalik,1
nagabalikas,1
nagaban,2
nagabanhaw,1
nagabansay,1
nagabantay,2
nagabasa,5
nagabaton,3
nagabayaw,1
nagabayk,1
nagabiyahe,3
nagabri,1
nagabubo,1
nagabudlay,1
nagabuhat,14
nagabuhatnagagama,1
nagabuka,2
nagabukal,2
nagabukas,1
nagabunga,1
nagabuta,1
nagabutang,1
nagabutyag,3
nagabuwak,1
nagadagan,2
nagadala,3
nagadamgo,1
nagadaugdaug,1
nagadayeg,1
nagadende,1
nagadepende,1
nagadrayb,1
nagadroga,1
nagaduaw,1
nagadugo,1
nagaduhaduha,1
nagadula,7
nagadulhog,1
nagadumili,1
nagadumot,6
nagaeski,1
nagaeskwela,2
nagaestorya,1
nagaestudyo,1
nagagama,2
nagagamit,3
nagagawas,1
nagagay,3
nagaghat,1
nagagi,1
nagagikan,1
nagaginhawa,1
nagaguba,1
nagagukod,1
nagagula,3
nagahagok,1
nagahalad,1
nagahanap,1
nagahangyo,3
nagaharag,1
nagahari,1
nagahatag,13
nagahigda,3
nagahigugma,1
nagahigwaos,1
nagahikay,1
nagahilak,1
nagahilamos,2
nagahimo,13
nagahimog,2
nagahinapon,1
nagahinay,1
nagahithit,1
nagahugas,1
nagahugaw,1
nagahukas,1
nagahulat,8
nagahulga,1
nagahunahuna,2
nagahunong,1
nagaihap,1
nagaihaw,2
nagaingon,100
nagainom,10
nagainong,1
nagainusara,1
nagairog,1
nagaistorya,4
nagaistroya,1
nagakabayo,2
nagakadiyutay,1
nagakahatabo,2
nagakahunos,1
nagakalainlain,2
nagakalainlaing,2
nagakalas,1
nagakalukop,1
nagakamang,13
nagakamatay,4
nagakanaug,1
nagakanta,3
nagakaon,84
nagakasagul,2
nagakasangka,1
nagakawalawala,1
nagakiyugpos,1
nagakolekta,1
nagakon,2
nagakontra,1
nagakopya,1
nagakupot,1
nagalaaglaag,1
nagalaga,1
nagalagad,8
nagalagbas,1
nagalaglag,1
nagalahi,1
nagalakat,1
nagalakaw,12
nagalakip,1
nagalalis,1
nagalambo,1
nagalangoy,7
nagalay,1
nagalgal,2
nagalibot,2
nagalibut,7
nagaligo,3
nagalihok,3
nagalikos,2
nagalingkod,7
nagalubog,1
nagaluksolukso,1
nagalungtad,1
nagalupad,3
nagalupadlupad,1
nagaluto,74
nagalutos,1
nagaluwas,2
nagamaawaton,1
nagamala,1
nagamalipayon,1
nagamandong,1
nagamaneho,1
nagamasulobon,1
nagamata,5
nagamatuod,1
nagamay,2
nagamayot,2
nagaminatay,1
nagamistula,1
nagamit,1
nagamping,1
nagampo,13
nagamubo,1
nagamugna,1
naganahan,5
naganak,13
naganam,1
nagandam,2
nagangalan,1
nagani,2
nagantos,1
nagantus,1
nagaonline,1
nagapaabot,1
nagapaagay,2
nagapabilin,3
nagapaburot,1
nagapabutalid,1
nagapadaghan,1
nagapadako,1
nagapadala,1
nagapadayag,1
nagapadayon,3
nagapadulong,2
nagapaghot,1
nagapagula,4
nagapahamtang,1
nagapahayag,1
nagapahulay,1
nagapaingon,2
nagapainit,1
nagapajama,1
nagapakabana,1
nagapakahilum,1
nagapakaon,1
nagapakita,3
nagapakyas,1
nagapalakaw,1
nagapalandong,1
nagapalibot,1
nagapaligon,1
nagapalit,3
nagapalutaw,1
nagapamahaw,4
nagapamakak,1
nagapamalengke,1
nagapamalit,1
nagapamati,1
nagapaminaw,3
nagapamulong,5
nagapamunga,1
nagapamunit,1
nagapamuwak,1
nagapanalangin,3
nagapangabudlay,1
nagapangagi,3
nagapangatik,3
nagapangayo,1
nagapanghikap,1
nagapanghupaw,2
nagapangilo,1
nagapangisda,3
nagapangita,5
nagapangolekta,1
nagapangopya,1
nagapangurog,1
nagapangusap,1
nagapangutana,1
nagapaniid,2
nagapanimalus,3
nagapanit,2
nagapaniudto,1
nagapapuyo,1
nagapas,5
nagapasakit,1
nagapasilaub,1
nagapasundayag,1
nagapatalinghug,2
nagapatay,5
nagapatubo,2
nagapawala,1
nagapaypay,1
nagapikas,1
nagapilapil,1
nagapili,1
nagaportuguese,1
nagapranses,1
nagaprobar,1
nagapugong,1
nagapula,1
nagapumulong,1
nagapusa,1
nagaputli,1
nagapuyo,17
nagareglar,1
nagareklamo,1
nagarkila,1
nagaroningnong,1
nagaroskaldo,2
nagasaagsaag,1
nagasablig,1
nagasaka,1
nagasakay,2
nagasakit,1
nagasalibay,1
nagasalig,2
nagasamad,1
nagasamok,1
nagasamporado,2
nagasar,1
nagasaysay,1
nagasidlak,1
nagasiga,1
nagasimhot,1
nagasingabut,1
nagasipilyo,1
nagasirado,1
nagasitorya,1
nagastorya,4
nagasudba,1
nagasudlay,1
nagasugat,1
nagasugo,2
nagasugod,2
nagasulat,6
nagasulob,1
nagasulti,12
nagasunod,1
nagasunog,2
nagasuot,4
nagasuroysuroy,1
nagasuso,1
nagataas,1
nagatabang,4
nagatabon,2
nagatagad,1
nagatago,4
nagatakgos,1
nagatamay,4
nagatambak,1
nagatambong,1
nagatan,1
nagatanaw,6
nagatang,3
nagatanom,1
nagatapul,1
nagatarbaho,4
nagatenis,1
nagatibi,2
nagatigum,2
nagatinda,2
nagatindog,4
nagatog,1
nagatoo,9
nagatrabaho,2
nagatubag,1
nagatubang,6
nagatubo,4
nagatudlo,6
nagatugtog,1
nagatuktok,1
nagatulog,4
nagatuman,1
nagatumbas,1
nagatungtong,1
nagatuo,14
nagatuon,11
nagaturok,1
nagatuyok,3
nagauban,2
nagaulan,3
nagauna,3
nagaungaw,1
nagausab,1
nagautut,2
nagauwang,1
nagauyon,1
nagawit,3
nagbabag,1
nagbaday,1
nagbadlong,2
nagbago,2
nagbagting,1
nagbagulbol,1
nagbaha,2
nagbahisbahis,2
nagbakasyon,2
nagbakho,2
nagbaklay,2
nagbaktas,1
nagbalaan,1
nagbalata,1
nagbalhin,1
nagbaligya,2
nagbangka,1
nagbangotan,3
nagbangutan,2
nagbanhaw,3
nagbanhig,1
nagbansay,1
nagbantay,10
nagbasa,12
nagbasok,1
nagbasol,2
nagbasul,1
nagbatasan,1
nagbato,1
nagbaton,1
nagbayad,5
nagbayang,2
nagbeyk,3
nagbid,1
nagbilar,1
nagbilin,5
nagbinarat,1
nagbinuang,1
nagbitay,5
nagbitbit,1
nagbiyahe,6
nagboto,1
nagbuak,1
nagbubo,1
nagbudhi,1
nagbuhat,73
nagbuhatb,1
nagbukal,1
nagbukas,3
nagbulag,3
nagbundak,1
nagbuot,1
nagbuotbuot,4
nagbutang,8
nagbyirnissantu,2
nagcircuncidar,1
nagdagan,8
nagdagdag,1
nagdaghan,2
nagdaginot,1
nagdagmal,3
nagdahan,2
nagdahom,12
nagdahunog,1
nagdako,5
nagdala,28
nagdalag,2
nagdali,4
nagdalidali,1
nagdamgo,9
nagdanag,1
nagdani,1
nagdaog,2
nagdaot,4
nagdawat,1
nagdeklara,1
nagdepensa,1
nagdesisyon,4
nagdilaab,1
nagdili,2
nagdrayb,1
nagdroga,1
nagduda,2
nagdugang,1
nagdugay,7
nagdugmok,1
nagdugo,1
nagduha,1
